번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
5417,동물병원,02_03_01_P,3600000,3.60E+17,20040329,,1,영업/정상,0,정상,,,,,652-8275,88,,광주광역시 서구 풍암동 1137번지,광주광역시 서구 풍암순환로188번길 15 (풍암동),62060,한결동물의료센터,2.02E+13,U,2020-01-11 2:40,,189281.9089,180985.7914,동물병원,,0,
5418,동물병원,02_03_01_P,3600000,3.60E+17,20040507,,1,영업/정상,0,정상,,,,,365-1491,46,,광주광역시 서구 농성동 393-16번지,광주광역시 서구 죽봉대로 42 (농성동),61934,다나동물병원,2.01E+13,I,2018-08-31 23:59,,189298.6842,184210.2203,동물병원,,0,
5419,동물병원,02_03_01_P,3600000,3.60E+17,20040818,,1,영업/정상,0,정상,,,,,375-1613,57.45,,광주광역시 서구 쌍촌동 1348-6번지,광주광역시 서구 상일로 44 (쌍촌동),61942,푸른동물병원,2.01E+13,I,2018-08-31 23:59,,187478.6592,184483.0873,동물병원,,0,
5420,동물병원,02_03_01_P,3600000,3.60E+17,20040908,,1,영업/정상,0,정상,,,,,062-374-0128,185,,광주광역시 서구 쌍촌동 1271-1번지 2층,"광주광역시 서구 상무민주로 90, 2층 (쌍촌동)",61966,프렌즈동물병원,2.02E+13,I,2018-08-31 23:59,,187135.3319,184387.8804,동물병원,,0,
5421,동물병원,02_03_01_P,3610000,3.61E+17,20170320,,1,영업/정상,0,정상,,,,,062-959-5900,0,,광주광역시 남구 봉선동 1156-9,광주광역시 남구 봉선로 77(봉선동),61695,봉선아이동물메디컬센터,2.02E+13,U,2022-03-25 2:40,,191342.1792,180848.5321,동물병원,,0,0
5422,동물병원,02_03_01_P,3610000,3.61E+17,20030327,,1,영업/정상,0,정상,,,,,,0,,광주광역시 남구 구동 37-4번지,광주광역시 남구 천변좌로 358 (구동),61639,중앙동물병원,2.02E+13,U,2019-01-16 2:40,,191854.0615,183036.5245,동물병원,,0,
5423,동물병원,02_03_01_P,3610000,3.61E+17,20040218,,1,영업/정상,0,정상,,,,,,0,,광주광역시 남구 봉선동 1027-6번지,광주광역시 남구 봉선중앙로 94 (봉선동),61671,봉선동물병원,2.02E+13,U,2019-01-16 2:40,,191827.4542,181137.8666,동물병원,,0,
5424,동물병원,02_03_01_P,3610000,3.61E+17,20180430,,1,영업/정상,0,정상,,,,,062-681-5720,59,,광주광역시 남구 송하동 492-27번지 동물병원,"광주광역시 남구 서문대로 403-1, 동물병원 (송하동)",61755,광주동물병원,2.02E+13,U,2019-01-16 2:40,,188884.9534,178367.8024,동물병원,,0,
5425,동물병원,02_03_01_P,3590000,3.59E+17,19961130,,1,영업/정상,0,정상,,,,,527-8275,0,,광주광역시 동구 산수동 542-62번지 9통2반,광주광역시 동구 필문대로 130-1 (산수동),61406,영재애견종합병원,2.02E+13,U,2019-03-08 2:40,,193612.9904,184439.4765,동물병원,,0,
5426,동물병원,02_03_01_P,3590000,3.59E+17,20010530,,1,영업/정상,0,정상,,,,,226-7585,0,,광주광역시 동구 호남동 43-1번지,광주광역시 동구 중앙로 150 (호남동),,신세계 동물병원,2.02E+13,U,2019-03-08 2:40,,191961.2326,183157.7895,동물병원,,0,
5427,동물병원,02_03_01_P,3590000,3.59E+17,20031106,,1,영업/정상,0,정상,,,,,227-1023,80,,광주광역시 동구 학동 676-12번지,광주광역시 동구 의재로 27 (학동),,황제 동물병원,2.01E+13,I,2018-08-31 23:59,,193634.983,181532.2958,동물병원,,0,
5428,동물병원,02_03_01_P,3590000,3.59E+17,20160602,,1,영업/정상,0,정상,,,,,062-223-0075,0,,광주광역시 동구 학동 859-7번지,광주광역시 동구 남문로 675 (학동),61464,광주 한사랑동물병원,2.02E+13,U,2019-04-20 2:40,,193454.2412,181309.2817,동물병원,,0,
5429,동물병원,02_03_01_P,3590000,3.59E+17,20161006,,1,영업/정상,0,정상,,,,,062-511-7582,74.75,,광주광역시 동구 계림동 100-11번지 금호계림주상복합 상가동 149호,"광주광역시 동구 중앙로 358, 상가동 149호 (계림동, 금호계림주상복합)",61402,튼튼동물병원,2.02E+13,I,2018-08-31 23:59,,192659.7746,184961.8822,동물병원,,0,
5430,동물병원,02_03_01_P,3440000,3.44E+17,20000614,,1,영업/정상,0,정상,,,,,473-2255,170.78,,대구광역시 남구 봉덕동 554-2,대구광역시 남구 봉덕로 89 (봉덕동),42438,현대동물병원,2.02E+13,U,2022-05-21 2:40,,344513.3676,261713.5141,동물병원,,0,0
5431,동물병원,02_03_01_P,3440000,3.44E+17,20000905,,1,영업/정상,0,정상,,,,,474-2266,172.35,,대구광역시 남구 봉덕동 554-10,대구광역시 남구 봉덕로 83 (봉덕동),42438,이천종합동물병원,2.02E+13,U,2022-05-28 2:40,,344456.6786,261718.1543,동물병원,,0,0
5432,동물병원,02_03_01_P,3440000,3.44E+17,20050614,,1,영업/정상,0,정상,,,,,629-8111,0,,대구광역시 남구 대명동 332-16 17통2반,대구광역시 남구 대명로 230 (대명동),42450,대흥동물병원,2.02E+13,U,2021-01-23 2:40,,342865.666,261244.9569,동물병원,,0,
5433,동물병원,02_03_01_P,3440000,3.44E+17,20070829,,1,영업/정상,0,정상,,,,,627-1470,64.45,,대구광역시 남구 봉덕동 1298-3,"대구광역시 남구 중앙대로 150, 1층 (봉덕동)",42430,독사랑동물병원,2.02E+13,U,2021-06-18 2:40,,343648.8509,261885.9075,동물병원,,0,
5434,동물병원,02_03_01_P,3440000,3.44E+17,20080627,,1,영업/정상,0,정상,,,,,629-0075,89.92,,대구광역시 남구 대명동 1636-19번지,대구광역시 남구 대명로 121 (대명동),42481,리더스동물병원,2.01E+13,I,2018-08-31 23:59,,341853.6396,261090.9276,동물병원,,0,
5435,동물병원,02_03_01_P,3440000,3.44E+17,20080804,,1,영업/정상,0,정상,,,,,741-7573,69,,대구광역시 남구 봉덕동 555-9번지,대구광역시 남구 봉덕로 84 (봉덕동),42441,우리동물병원,2.02E+13,U,2019-03-08 2:40,,344449.091,261668.7478,동물병원,,0,
5436,동물병원,02_03_01_P,3440000,3.44E+17,20120111,,1,영업/정상,0,정상,,,,,473-0815,95.34,,대구광역시 남구 봉덕동 562-15번지,대구광역시 남구 대덕로 149 (봉덕동),42444,알프스동물병원,2.02E+13,U,2019-03-08 2:40,,344428.388,261288.6226,동물병원,,0,
5437,동물병원,02_03_01_P,3460000,3.46E+17,20111013,,1,영업/정상,0,정상,,,,,053-765-7877,271.7,,대구광역시 수성구 지산동 1051,대구광역시 수성구 동대구로 36 (지산동),,대구동물메디컬센터,2.02E+13,U,2022-05-26 2:40,,346694.9405,260487.5021,동물병원,,0,0
5438,동물병원,02_03_01_P,3460000,3.46E+17,20111228,,1,영업/정상,0,정상,,,,,053-784-9971,79.8,,대구광역시 수성구 범물동 1275-4번지,대구광역시 수성구 지범로39길 11 (범물동),42198,베트문동물병원,2.02E+13,U,2019-01-18 2:40,,348328.9955,259066.0194,동물병원,,0,
5439,동물병원,02_03_01_P,3460000,3.46E+17,20120210,,1,영업/정상,0,정상,,,,,053-742-0075,372.35,,대구광역시 수성구 만촌동 854-1,대구광역시 수성구 달구벌대로 2644 (만촌동),42068,조은동물의료원,2.02E+13,U,2022-02-23 2:40,,349046.7021,263042.0716,동물병원,,0,0
5440,동물병원,02_03_01_P,3460000,3.46E+17,20170721,,1,영업/정상,0,정상,,,,,,0,,대구광역시 수성구 노변동 4-2번지,대구광역시 수성구 달구벌대로 3144 (노변동),42256,펫 동물병원,2.02E+13,U,2019-05-03 2:40,,353598.6906,261522.9449,동물병원,,0,
5441,동물병원,02_03_01_P,3460000,3.46E+17,20120427,,1,영업/정상,0,정상,,,,,053-291-7579,222.1,,대구광역시 수성구 범물동 1271-2번지 덕암빌딩 2층,"대구광역시 수성구 용학로 294 (범물동, 덕암빌딩 2층)",42198,멘토동물병원,2.02E+13,I,2018-08-31 23:59,,348206.2153,259197.4242,동물병원,,0,
5442,동물병원,02_03_01_P,3460000,3.46E+17,20130422,,1,영업/정상,0,정상,,,,,053-782-7580,431.2,,대구광역시 수성구 지산동 1157-46번지,대구광역시 수성구 지범로 73 (지산동),42187,퍼스트동물병원,2.02E+13,U,2019-01-18 2:40,,347210.0655,259713.5787,동물병원,,0,
5443,동물병원,02_03_01_P,3460000,3.46E+17,20131203,,1,영업/정상,0,정상,,,,,053-744-8285,85.77,,대구광역시 수성구 만촌동 1025-35번지,대구광역시 수성구 청호로 484 (만촌동),42080,세인트동물병원,2.02E+13,U,2019-01-18 2:40,,348524.1255,263228.8841,동물병원,,0,
5444,동물병원,02_03_01_P,3460000,3.46E+17,20140212,,1,영업/정상,0,정상,,,,,053-794-7975,81.36,,대구광역시 수성구 신매동 261-16번지,대구광역시 수성구 달구벌대로 3249 (신매동),42271,그랜드벳동물병원,2.02E+13,U,2019-01-18 2:40,,354588.3966,261224.4722,동물병원,,0,
5445,동물병원,02_03_01_P,3460000,3.46E+17,20140428,,1,영업/정상,0,정상,,,,,053-791-7532,115.5,,대구광역시 수성구 시지동 258-13번지 1층,"대구광역시 수성구 달구벌대로 3116-1, 1층 (시지동)",42255,y동물병원,2.01E+13,I,2018-08-31 23:59,,353328.042,261608.3998,동물병원,,0,
5446,동물병원,02_03_01_P,3460000,3.46E+17,20140516,,1,영업/정상,0,정상,,,,,742-7275,,,대구광역시 수성구 범어동 1161번지,대구광역시 수성구 들안로 412 (범어동),42009,로얄동물병원,2.01E+13,I,2018-08-31 23:59,,346103.0397,264174.1241,동물병원,,0,
5447,동물병원,02_03_01_P,3460000,3.46E+17,20140618,,1,영업/정상,0,정상,,,,,746-5575,0,,대구광역시 수성구 수성동4가 1017-32번지,대구광역시 수성구 들안로 354 (수성동4가),42016,곰아저씨 동물병원,2.01E+13,I,2018-08-31 23:59,,346076.3568,263592.4133,동물병원,,0,
5448,동물병원,02_03_01_P,3460000,3.46E+17,20140627,,1,영업/정상,0,정상,,,,,,,,대구광역시 수성구 황금동 676-4번지,대구광역시 수성구 동대구로 207 (황금동),42140,예스동물병원,2.01E+13,I,2018-08-31 23:59,,346679.8234,262201.8713,동물병원,,0,
5449,동물병원,02_03_01_P,3460000,3.46E+17,20150213,,1,영업/정상,0,정상,,,,,,161,,대구광역시 수성구 만촌동 859-2,대구광역시 수성구 달구벌대로 2660(만촌동),42069,에피소드 동물병원,2.02E+13,U,2022-07-30 2:40,,349188.1394,262963.1757,동물병원,,0,0
5450,동물병원,02_03_01_P,3460000,3.46E+17,20150217,,1,영업/정상,0,정상,,,,,,429.1,,,대구광역시 수성구 달구벌대로 2367 (수성동4가),42017,따뜻한 on동물병원,2.02E+13,I,2018-08-31 23:59,,346406.434,263413.6456,동물병원,,0,
5451,동물병원,02_03_01_P,3460000,3.46E+17,20150410,,1,영업/정상,0,정상,,,,,762-7942,,,,대구광역시 수성구 동대구로 247 (범어동),42140,스마트동물병원,2.02E+13,I,2018-08-31 23:59,,346709.8968,262602.7882,동물병원,,0,
5452,동물병원,02_03_01_P,3460000,3.46E+17,20150820,,1,영업/정상,0,정상,,,,,537681002,,,대구광역시 수성구 황금동 889-6번지,대구광역시 수성구 청수로 101 (황금동),42149,마루동물병원,2.02E+13,I,2018-08-31 23:59,,346234.3868,261277.966,동물병원,,0,
5453,동물병원,02_03_01_P,3460000,3.46E+17,20161019,,1,영업/정상,0,정상,,,,,,,,,대구광역시 수성구 용학로44길 53 (지산동),42212,KABB-C 동물병원,2.02E+13,U,2020-12-30 2:40,,347698.9735,258997.4911,동물병원,,0,
5454,동물병원,02_03_01_P,3460000,3.46E+17,20180323,,1,영업/정상,0,정상,,,,,7167585,,,대구광역시 수성구 수성동3가 10,대구광역시 수성구 달구벌대로 2354 (수성동3가),42115,범어동물의료센터,2.02E+13,U,2021-05-13 2:40,,346250.4461,263337.0492,동물병원,,0,
5455,동물병원,02_03_01_P,3410000,3.41E+17,19900521,,1,영업/정상,0,정상,,,,,424-4258,357.74,,대구광역시 중구 동인동4가 332,대구광역시 중구 국채보상로 724 (동인동4가),41946,동인동물병원,2.02E+13,U,2022-10-21 2:40,,345305.7177,264336.7997,동물병원,,0,0
5456,동물병원,02_03_01_P,3410000,3.41E+17,20171222,,1,영업/정상,0,정상,,,,,803-7370,0,,대구광역시 중구 달성동 294-1 달성공원,"대구광역시 중구 달성공원로 35, 달성공원 (달성동)",41924,달성공원 동물병원,2.02E+13,U,2022-08-10 2:40,,342409.2666,264889.6654,동물병원,,O00,0
5457,동물병원,02_03_01_P,3440000,3.44E+17,19810824,,1,영업/정상,0,정상,,,,,654-1444,0,,대구광역시 남구 대명동 807-13번지 45통1반,대구광역시 남구 두류공원로 18-2 (대명동),42470,남부동물병원,2.02E+13,U,2019-03-08 2:40,,342247.0139,261164.6449,동물병원,,0,
5458,동물병원,02_03_01_P,3410000,3.41E+17,19981009,,1,영업/정상,0,정상,,,,,256-6100,0,,대구광역시 중구 남산동 661-1번지,대구광역시 중구 중앙대로 333 (남산동),41967,고려애견종합병원,2.01E+13,I,2018-08-31 23:59,,343798.8044,263691.6557,동물병원,,0,
5459,동물병원,02_03_01_P,3410000,3.41E+17,20030619,,1,영업/정상,0,정상,,,,,253-8278,33.06,,대구광역시 중구 봉산동 53-2번지,대구광역시 중구 달구벌대로 2114 (봉산동),41958,중부동물병원,2.01E+13,I,2018-08-31 23:59,,343967.7488,263925.4362,동물병원,,0,
5460,동물병원,02_03_01_P,3410000,3.41E+17,20041202,,1,영업/정상,0,정상,,,,,426-1731,63.57,,대구광역시 중구 삼덕동1가 41-14,대구광역시 중구 달구벌대로 2145-1(삼덕동1가),41942,삼덕종합동물병원,2.02E+13,U,2022-03-24 2:40,,344301.5788,263914.4474,동물병원,,0,0
5461,동물병원,02_03_01_P,3410000,3.41E+17,20050308,,1,영업/정상,0,정상,,,,,254-3366,53.9,,대구광역시 중구 남성로 1번지 15통5반 205호,대구광역시 중구 서성로 34 (남성로),41934,동산동물병원,2.01E+13,I,2018-08-31 23:59,,343299.9424,264434.4572,동물병원,,0,
5462,동물병원,02_03_01_P,3410000,3.41E+17,20110215,,1,영업/정상,0,정상,,,,,767-1177,83.18,,대구광역시 중구 대봉동 48-13,대구광역시 중구 동덕로 56-3 (대봉동),41952,오원석 황금동물병원,2.02E+13,U,2022-01-29 2:40,,344869.5541,263390.4759,동물병원,,0,0
5463,동물병원,02_03_01_P,3410000,3.41E+17,20130724,,1,영업/정상,0,정상,,,,,053-424-9944,122.98,,대구광역시 중구 대봉동 715-15번지,대구광역시 중구 대봉로 278 (대봉동),41950,대구축산 동물병원,2.02E+13,U,2019-01-13 2:40,,344432.5633,263763.6879,동물병원,,L00,
5464,동물병원,02_03_01_P,3410000,3.41E+17,20150320,,1,영업/정상,0,정상,,,,,426-7588,0,,"대구광역시 중구 대신동 305-1 4통4반 태왕아너스스카이 상가 101호, 102호, 103호","대구광역시 중구 달구벌대로 1975 (대신동, 태왕아너스스카이 상가 101호, 102호, 103호)",41927,대구S동물병원,2.02E+13,U,2022-01-27 2:40,,342612.1641,263922.5172,동물병원,,0,0
5465,동물병원,02_03_01_P,3410000,3.41E+17,20180321,,1,영업/정상,0,정상,,,,,255-8275,0,,대구광역시 중구 대봉동 40-135번지,대구광역시 중구 동덕로8길 2 (대봉동),41952,원동물병원,2.02E+13,U,2019-04-24 2:40,,344945.3848,263227.9364,동물병원,,0,
5466,동물병원,02_03_01_P,3460000,3.46E+17,19950228,,1,영업/정상,0,정상,,,,,751-9323,26.6,,대구광역시 수성구 범어동 225-17번지,대구광역시 수성구 범어로 118 (범어동),42030,범어동물병원,2.01E+13,I,2018-08-31 23:59,,347695.4645,263444.8268,동물병원,,0,
5467,동물병원,02_03_01_P,3460000,3.46E+17,19980403,,1,영업/정상,0,정상,,,,,781-6566,215.6,,대구광역시 수성구 지산동 1258-11,대구광역시 수성구 지산로 41 (지산동),42189,정동물병원,2.02E+13,U,2021-10-28 2:40,,347406.1352,259633.9121,동물병원,,0,0
5468,동물병원,02_03_01_P,3460000,3.46E+17,20020404,,1,영업/정상,0,정상,,,,,742-4810,0,,대구광역시 수성구 수성동4가 1236-44번지,대구광역시 수성구 달구벌대로 2259 (수성동4가),,사랑동물병원,2.01E+13,I,2018-08-31 23:59,,345357.8354,263522.112,동물병원,,0,
5469,동물병원,02_03_01_P,3460000,3.46E+17,20020521,,1,영업/정상,0,정상,,,,,746-0031,0,,대구광역시 수성구 만촌동 1328-13번지,대구광역시 수성구 화랑로 102 (만촌동),,선동물병원,2.01E+13,I,2018-08-31 23:59,,347849.4947,264849.2663,동물병원,,0,
5470,동물병원,02_03_01_P,3460000,3.46E+17,20020726,,1,영업/정상,0,정상,,,,,766-9350,0,,대구광역시 수성구 중동 356-7 수성 골드클래스 더 센텀 상가201동 116호,"대구광역시 수성구 수성로 185, 상가201동 116호 (중동, 수성 골드클래스 더 센텀)",42154,나라동물병원,2.02E+13,U,2022-02-10 2:40,,345533.4785,261475.433,동물병원,,0,0
5471,동물병원,02_03_01_P,3460000,3.46E+17,20031028,,1,영업/정상,0,정상,,,,,761-8875,0,,대구광역시 수성구 지산동 1054-1번지,대구광역시 수성구 동대구로 24 (지산동),,두산메디펫동물병원,2.01E+13,I,2018-08-31 23:59,,346674.1263,260342.8042,동물병원,,0,
5472,동물병원,02_03_01_P,3460000,3.46E+17,20020118,,1,영업/정상,0,정상,,,,,784-2483,0,,대구광역시 수성구 지산동 1258-13번지,대구광역시 수성구 지범로 89 (지산동),,지산동물병원,2.01E+13,I,2018-08-31 23:59,,347386.1478,259644.1336,동물병원,,0,
5473,동물병원,02_03_01_P,3460000,3.46E+17,20040315,,1,영업/정상,0,정상,,,,,746-7111,126.4,,대구광역시 수성구 만촌동 1326-8번지,대구광역시 수성구 동원로 150 (만촌동),42037,금강동물병원,2.01E+13,I,2018-08-31 23:59,,347665.6038,264750.0954,동물병원,,0,
5474,동물병원,02_03_01_P,3460000,3.46E+17,20040907,,1,영업/정상,0,정상,,,,,053-756-8290,0,,대구광역시 수성구 범어동 167-18,대구광역시 수성구 달구벌대로 2475 (범어동),,제니스동물병원,2.02E+13,U,2022-02-16 2:40,,347472.0208,263351.1228,동물병원,,0,0
5475,동물병원,02_03_01_P,3440000,3.44E+17,20150729,,1,영업/정상,0,정상,,,,,,66,,대구광역시 남구 봉덕동 1045-20번지,대구광역시 남구 신촌길 101 (봉덕동),42511,효성동물병원,2.02E+13,I,2018-08-31 23:59,,344867.4003,261035.4758,동물병원,,0,
5476,동물병원,02_03_01_P,3460000,3.46E+17,20110628,,1,영업/정상,0,정상,,,,,053-764-8275,193.39,,대구광역시 수성구 두산동,대구광역시 수성구 들안로 50 (두산동),42173,리즈 동물병원,2.02E+13,I,2018-08-31 23:59,,346052.9752,260558.8236,동물병원,,0,
5477,동물병원,02_03_01_P,3480000,3.48E+17,20030115,,1,영업/정상,0,정상,,,,,614-4939,0,,대구광역시 달성군 구지면 창리 429-9 1통1반,대구광역시 달성군 구지면 창리로11길 34,43010,구지동물병원,2.02E+13,U,2022-03-03 2:40,,327723.1041,240811.4784,동물병원,,0,0
5478,동물병원,02_03_01_P,3480000,3.48E+17,20060724,,1,영업/정상,0,정상,,,,,591-7581,0,,대구광역시 달성군 다사읍 죽곡리 23-6번지,대구광역시 달성군 다사읍 달구벌대로 836,42915,다사종합동물병원,2.02E+13,U,2019-01-13 2:40,,331988.2864,263282.3613,동물병원,,0,
5479,동물병원,02_03_01_P,3480000,3.48E+17,20071127,,1,영업/정상,0,정상,,,,,616-2478,77,,대구광역시 달성군 현풍읍 원교리 60,대구광역시 달성군 현풍읍 비슬로 614-1,43003,포산동물병원,2.02E+13,U,2022-04-14 2:40,,330313.9547,244606.2898,동물병원,,0,0
